"branch","sigma_3","sigma_1","sigma_n","tau","alpha_deg","beta_deg","beta_rad","sigma_n_pri","tau_pri"
"NGC",-14.6124545504571,107.103480738314,7.93680254071899,47.2877882920686,64.5057854454421,39.0115708908842,0.680880358421107,0.396840127035949,2.36438941460343
"NGC",-14.5934892119814,107.186849482966,7.98385210058691,47.3258907061642,64.496006306756,38.9920126135121,0.680539002084945,0.399192605029346,2.36629453530821
"NGC",-14.574462379329,107.270415111391,8.03100982448158,47.3640540677837,64.48622716807,38.97245433614,0.680197645748783,0.401550491224079,2.36820270338918
"NGC",-14.5553738679524,107.354178043735,8.07827599979333,47.4022785018527,64.4764480293839,38.9528960587679,0.679856289412622,0.403913799989666,2.37011392509264
"NGC",-14.5362234927855,107.438138700975,8.12565091463922,47.4405641334802,64.4666688906979,38.9333377813957,0.67951493307646,0.406282545731961,2.37202820667401
"NGC",-14.5170110682428,107.522297504921,8.17313485786478,47.4789110879588,64.4568897520118,38.9137795040236,0.679173576740298,0.408656742893239,2.37394555439794
"NGC",-14.4977364082176,107.606654878216,8.22072811904558,47.5173194907646,64.4471106133257,38.8942212266515,0.678832220404136,0.411036405952279,2.37586597453823
"NGC",-14.4783993260811,107.691211244341,8.26843098848906,47.5557894675577,64.4373314746397,38.8746629492794,0.678490864067975,0.413421549424453,2.37778947337789
"NGC",-14.4589996346806,107.775967027615,8.31624375723617,47.5943211441822,64.4275523359536,38.8551046719073,0.678149507731813,0.415812187861809,2.37971605720911
"NGC",-14.439537146338,107.860922653192,8.36416671706307,47.6329146466661,64.4177731972676,38.8355463945351,0.677808151395651,0.418208335853154,2.38164573233331
"NGC",-14.4200116728489,107.946078547072,8.41220016048293,47.6715701012216,64.4079940585815,38.815988117163,0.677466795059489,0.420610008024146,2.38357850506108
"NGC",-14.4004230254807,108.031435136094,8.46034438074753,47.7102876342454,64.3982149198955,38.7964298397909,0.677125438723327,0.423017219037377,2.38551438171227
"NGC",-14.3807710149716,108.116992847943,8.50859967184913,47.7490673723183,64.3884357812094,38.7768715624188,0.676784082387166,0.425429983592456,2.38745336861592
"NGC",-14.3610554515288,108.202752111148,8.55696632852202,47.7879094422061,64.3786566425233,38.7573132850467,0.676442726051004,0.427848316426101,2.3893954721103
"NGC",-14.3412761448272,108.288713355085,8.60544464624441,47.8268139708588,64.3688775038373,38.7377550076745,0.676101369714842,0.43027223231222,2.39134069854294
"NGC",-14.3214329040082,108.374877009982,8.65403492124006,47.8657810854116,64.3590983651512,38.7181967303024,0.67576001337868,0.432701746062003,2.39328905427058
"NGC",-14.3015255376781,108.461243506913,8.70273745048006,47.9048109131845,64.3493192264652,38.6986384529303,0.675418657042518,0.435136872524003,2.39524054565922
"NGC",-14.2815538539065,108.547813277809,8.75155253168464,47.9439035816824,64.3395400877791,38.6790801755582,0.675077300706357,0.437577626584232,2.39719517908412
"NGC",-14.2615176602251,108.634586755449,8.80048046332474,47.9830592185956,64.329760949093,38.6595218981861,0.674735944370195,0.440024023166237,2.39915296092978
"NGC",-14.2414167636263,108.721564373473,8.84952154462393,48.0222779517995,64.319981810407,38.6399636208139,0.674394588034033,0.442476077231196,2.40111389758998
"NGC",-14.2212509705616,108.808746566375,8.89867607556009,48.061559909355,64.3102026717209,38.6204053434418,0.674053231697871,0.444933803778005,2.40307799546775
"NGC",-14.2010200869402,108.896133769508,8.94794435686717,48.1009052195086,64.3004235330349,38.6008470660697,0.67371187536171,0.447397217843359,2.40504526097543
"NGC",-14.1807239181276,108.983726419085,8.99732669003698,48.1403140106923,64.2906443943488,38.5812887886976,0.673370519025548,0.449866334501849,2.40701570053461
"NGC",-14.160362268944,109.071524952183,9.04682337732093,48.1797864115239,64.2808652556627,38.5617305113255,0.673029162689386,0.452341168866046,2.4089893205762
"NGC",-14.1399349436631,109.159529806739,9.09643472173176,48.2193225508073,64.2710861169767,38.5421722339533,0.672687806353224,0.454821736086588,2.41096612754036
"NGC",-14.1194417460103,109.24774142156,9.14616102704545,48.258922557532,64.2613069782906,38.5226139565812,0.672346450017062,0.457308051352272,2.4129461278766
"NGC",-14.0988824791617,109.336160236315,9.19600259780281,48.2985865608741,64.2515278396046,38.5030556792091,0.6720050936809,0.45980012989014,2.4149293280437
"NGC",-14.0782569457421,109.424786691545,9.24595973931146,48.3383146901955,64.2417487009185,38.483497401837,0.671663737344739,0.462297986965573,2.41691573450977
"NGC",-14.0575649478239,109.513621228659,9.29603275764741,48.3781070750447,64.2319695622324,38.4639391244649,0.671322381008577,0.464801637882371,2.41890535375224
"NGC",-14.0368062869256,109.602664289941,9.34622195965703,48.4179638451568,64.2221904235464,38.4443808470928,0.670981024672415,0.467311097982851,2.42089819225784
"NGC",-14.0159807640101,109.691916318545,9.39652765295876,48.4578851304532,64.2124112848603,38.4248225697206,0.670639668336253,0.469826382647938,2.42289425652266
"NGC",-13.9950881794832,109.781377758502,9.44695014594485,48.4978710610421,64.2026321461743,38.4052642923485,0.670298312000092,0.472347507297243,2.42489355305211
"NGC",-13.9741283331927,109.871049054721,9.49748974778332,48.5379217672187,64.1928530074882,38.3857060149764,0.66995695566393,0.474874487389166,2.42689608836094
"NGC",-13.953101024426,109.960930652988,9.54814676841962,48.578037379465,64.1830738688021,38.3661477376043,0.669615599327768,0.477407338420981,2.42890186897325
"NGC",-13.9320060519094,110.051022999969,9.59892151857847,48.6182180284499,64.1732947301161,38.3465894602322,0.669274242991606,0.479946075928924,2.4309109014225
"NGC",-13.910843213806,110.141326543213,9.64981430976578,48.6584638450299,64.16351559143,38.32703118286,0.668932886655444,0.482490715488289,2.4329231922515
"NGC",-13.8896123077148,110.231841731153,9.70082545427026,48.6987749602484,64.153736452744,38.3074729054879,0.668591530319283,0.485041272713513,2.43493874801242
"NGC",-13.8683131306686,110.322569013106,9.75195526516551,48.7391515053363,64.1439573140579,38.2879146281158,0.668250173983121,0.487597763258275,2.43695757526681
"NGC",-13.8469454791328,110.413508839278,9.80320405631158,48.7795936117121,64.1341781753718,38.2683563507437,0.667908817646959,0.490160202815579,2.4389796805856
"NGC",-13.8255091490039,110.504661660761,9.85457214235694,48.8201014109818,64.1243990366858,38.2487980733716,0.667567461310797,0.492728607117847,2.44100507054909
"NGC",-13.8040039356078,110.59602792954,9.90605983874037,48.8606750349393,64.1146198979997,38.2292397959994,0.667226104974635,0.495302991937018,2.44303375174696
"NGC",-13.7824296336986,110.687608098491,9.95766746169264,48.9013146155662,64.1048407593137,38.2096815186273,0.666884748638474,0.497883373084632,2.44506573077831
"NGC",-13.7607860374566,110.779402621384,10.0093953282385,48.9420202850322,64.0950616206276,38.1901232412552,0.666543392302312,0.500469766411924,2.44710101425161
"NGC",-13.7390729404873,110.871411952886,10.0612437561984,48.9827921756949,64.0852824819415,38.1705649638831,0.66620203596615,0.503062187809918,2.44913960878475
"NGC",-13.7172901358195,110.963636548559,10.1132130641903,49.0236304201002,64.0755033432555,38.151006686511,0.665860679629988,0.505660653209516,2.45118152100501
"NGC",-13.6954374159036,111.056076864864,10.165303571632,49.0645351509825,64.0657242045694,38.1314484091388,0.665519323293826,0.5082651785816,2.45322675754912
"NGC",-13.6735145726108,111.148733359166,10.2175155987422,49.1055065012641,64.0559450658833,38.1118901317667,0.665177966957665,0.510875779937108,2.4552753250632
"NGC",-13.6515213972307,111.24160648973,10.269849466543,49.1465446040563,64.0461659271973,38.0923318543946,0.664836610621503,0.513492473327148,2.45732723020281
"NGC",-13.6294576804703,111.334696715724,10.3223054968615,49.1876495926587,64.0363867885112,38.0727735770225,0.664495254285341,0.516115274843073,2.45938247963294
"NGC",-13.6073232124522,111.428004497224,10.3748840123317,49.2288216005599,64.0266076498252,38.0532152996504,0.664153897949179,0.518744200616583,2.461441080028
"NGC",-13.5851177827131,111.521530295215,10.4275853363965,49.2700607614372,64.0168285111391,38.0336570222782,0.663812541613018,0.521379266819823,2.46350303807186
"NGC",-13.5628411802023,111.615274571587,10.4804097933093,49.3113672091568,64.007049372453,38.0140987449061,0.663471185276856,0.524020489665466,2.46556836045784
"NGC",-13.54049319328,111.709237789146,10.5333577081363,49.3527410777741,63.997270233767,37.994540467534,0.663129828940694,0.526667885406817,2.4676370538887
"NGC",-13.5180736097158,111.803420411608,10.586429406758,49.3941825015335,63.9874910950809,37.9749821901619,0.662788472604532,0.529321470337899,2.46970912507668
"NGC",-13.4955822166873,111.897822903603,10.6396252158711,49.4356916148689,63.9777119563949,37.9554239127898,0.66244711626837,0.531981260793557,2.47178458074345
"NGC",-13.473018800778,111.992445730681,10.6929454629909,49.4772685524035,63.9679328177088,37.9358656354176,0.662105759932209,0.534647273149546,2.47386342762017
"NGC",-13.4503831479765,112.087289359307,10.7463904764525,49.5189134489497,63.9581536790228,37.9163073580455,0.661764403596047,0.537319523822626,2.47594567244749
"NGC",-13.4276750436741,112.182354256866,10.7999605854132,49.56062643951,63.9483745403367,37.8967490806734,0.661423047259885,0.539998029270661,2.4780313219755
"NGC",-13.4048942726638,112.277640891668,10.8536561198542,49.6024076592762,63.9385954016506,37.8771908033013,0.661081690923723,0.542682805992712,2.48012038296381
"NGC",-13.3820406191385,112.373149732941,10.9074774105826,49.64425724363,63.9288162629646,37.8576325259292,0.660740334587561,0.545373870529132,2.4822128621815
"NGC",-13.3591138666892,112.468881250844,10.9614247892333,49.6861753281431,63.9190371242785,37.838074248557,0.6603989782514,0.548071239461665,2.48430876640716
"NGC",-13.3361137983037,112.56483591646,11.0154985882708,49.7281620485772,63.9092579855925,37.8185159711849,0.660057621915238,0.550774929413538,2.48640810242886
"NGC",-13.313040196365,112.661014201799,11.0696991409912,49.770217540884,63.8994788469064,37.7989576938128,0.659716265579076,0.553484957049561,2.4885108770442
"NGC",-13.2898928426493,112.757416579806,11.1240267815244,49.8123419412055,63.8896997082203,37.7793994164407,0.659374909242914,0.556201339076222,2.49061709706027
"NGC",-13.2666715183249,112.854043524356,11.1784818448356,49.8545353858739,63.8799205695343,37.7598411390686,0.659033552906752,0.55892409224178,2.4927267692937
"NGC",-13.2433760039502,112.950895510257,11.2330646667274,49.8967980114121,63.8701414308482,37.7402828616964,0.658692196570591,0.56165323333637,2.49483990057061
"NGC",-13.2200060794721,113.047973013254,11.2877755838418,49.9391299545333,63.8603622921622,37.7207245843243,0.658350840234429,0.564388779192091,2.49695649772666
"NGC",-13.1965615242246,113.145276510032,11.3426149336623,49.9815313521413,63.8505831534761,37.7011663069522,0.658009483898267,0.567130746683114,2.49907656760706
"NGC",-13.1730421169271,113.242806478212,11.3975830545154,50.0240023413307,63.84080401479,37.6816080295801,0.657668127562105,0.569879152725768,2.50120011706653
"NGC",-13.1494476356825,113.340563396357,11.4526802855729,50.0665430593869,63.831024876104,37.662049752208,0.657326771225944,0.572634014278645,2.50332715296934
"NGC",-13.1257778579759,113.438547743976,11.507906966854,50.1091536437863,63.8212457374179,37.6424914748358,0.656985414889782,0.575395348342699,2.50545768218931
"NGC",-13.1020325606728,113.536760001519,11.5632634392267,50.1518342321962,63.8114665987319,37.6229331974637,0.65664405855362,0.578163171961336,2.50759171160981
"NGC",-13.0782115200173,113.635200650386,11.6187500444105,50.1945849624751,63.8016874600458,37.6033749200916,0.656302702217458,0.580937502220523,2.50972924812375
"NGC",-13.0543145116308,113.733870172924,11.6743671249776,50.2374059726727,63.7919083213597,37.5838166427195,0.655961345881296,0.58371835624888,2.51187029863363
"NGC",-13.0303413105101,113.83276905243,11.7301150243556,50.28029740103,63.7821291826737,37.5642583653474,0.655619989545135,0.586505751217778,2.5140148700515
"NGC",-13.0062916910255,113.931897773154,11.7859940868289,50.3232593859795,63.7723500439876,37.5447000879752,0.655278633208973,0.589299704341447,2.51616296929898
"NGC",-12.9821654269199,114.031256820301,11.8420046575412,50.3662920661451,63.7625709053016,37.5251418106031,0.654937276872811,0.592100232877062,2.51831460330725
"NGC",-12.9579622913062,114.130846680029,11.8981470824971,50.4093955803423,63.7527917666155,37.505583533231,0.654595920536649,0.594907354124854,2.52046977901711
"NGC",-12.9336820566662,114.230667839457,11.954421708564,50.4525700675784,63.7430126279294,37.4860252558589,0.654254564200487,0.597721085428202,2.52262850337892
"NGC",-12.909324494849,114.330720786662,12.0108288834748,50.4958156670524,63.7332334892434,37.4664669784868,0.653913207864326,0.600541444173739,2.52479078335262
"NGC",-12.8848893770686,114.431006010682,12.067368955829,50.5391325181553,63.7234543505573,37.4469087011147,0.653571851528164,0.60336844779145,2.52695662590776
"NGC",-12.8603764739032,114.531524001518,12.1240422750954,50.58252076047,63.7136752118713,37.4273504237425,0.653230495192002,0.606202113754768,2.5291260380235
"NGC",-12.8357855552927,114.632275250139,12.1808491916137,50.6259805337715,63.7038960731852,37.4077921463704,0.65288913885584,0.609042459580683,2.53129902668857
"NGC",-12.8111163905374,114.733260248477,12.2377900565967,50.6695119780269,63.6941169344991,37.3882338689983,0.652547782519678,0.611889502829834,2.53347559890135
"NGC",-12.7863687482961,114.834479489434,12.2948652221324,50.7131152333958,63.6843377958131,37.3686755916262,0.652206426183517,0.614743261106619,2.53565576166979
"NGC",-12.7615423965847,114.935933466885,12.3520750411858,50.7567904402299,63.674558657127,37.349117314254,0.651865069847355,0.617603752059289,2.5378395220115
"NGC",-12.736637102774,115.037622675675,12.4094198676011,50.8005377390735,63.664779518441,37.3295590368819,0.651523713511193,0.620470993380054,2.54002688695368
"NGC",-12.7116526335886,115.139547611624,12.4669000561036,50.8443572706634,63.6550003797549,37.3100007595098,0.651182357175031,0.623345002805182,2.54221786353317
"NGC",-12.6865887551045,115.241708771528,12.524515962302,50.888249175929,63.6452212410688,37.2904424821377,0.650841000838869,0.626225798115102,2.54441245879645
"NGC",-12.661445232748,115.344106653163,12.5822679426902,50.9322135959925,63.6354421023828,37.2708842047656,0.650499644502708,0.629113397134508,2.54661067979962
"NGC",-12.6362218312934,115.446741755281,12.6401563546492,50.9762506721687,63.6256629636967,37.2513259273935,0.650158288166546,0.632007817732458,2.54881253360844
"NGC",-12.6109183148618,115.549614577621,12.6981815564496,51.0203605459657,63.6158838250107,37.2317676500213,0.649816931830384,0.634909077822481,2.55101802729828
"NGC",-12.585534446919,115.652725620902,12.7563439072535,51.0645433590842,63.6061046863246,37.2122093726492,0.649475575494222,0.637817195362676,2.55322716795421
"NGC",-12.5600699902738,115.75607538683,12.8146437671163,51.1087992534181,63.5963255476385,37.1926510952771,0.64913421915806,0.640732188355816,2.5554399626709
"NGC",-12.5345247070765,115.859664378099,12.873081496989,51.1531283710545,63.5865464089525,37.173092817905,0.648792862821899,0.643654074849452,2.55765641855273
"NGC",-12.5088983588167,115.96349309839,12.9316574587204,51.1975308542739,63.5767672702664,37.1535345405329,0.648451506485737,0.646582872936021,2.5598765427137
"NGC",-12.483190706322,116.06756205238,12.9903720150587,51.2420068455499,63.5669881315804,37.1339762631607,0.648110150149575,0.649518600752937,2.56210034227749
"NGC",-12.457401509756,116.171871745734,13.0492255296543,51.2865564875495,63.5572089928943,37.1144179857886,0.647768793813413,0.652461276482713,2.56432782437747
"NGC",-12.4315305286166,116.276422685116,13.108218367061,51.3311799231334,63.5474298542082,37.0948597084165,0.647427437477252,0.655410918353049,2.56655899615667
"NGC",-12.4055775217342,116.381215378186,13.1673508927389,51.3758772953558,63.5376507155222,37.0753014310444,0.64708608114109,0.658367544636944,2.56879386476779
